paragraph,predict_label,count,different,empty,diff rate,empty rate
All employees must complete Code training shortly after their,8,8,,,,
The Code of Conduct prohibits intimidation or retaliation,0,26,diff,empty,,
start date and annually thereafter and each year employees,12,26,diff,empty,,
against anyone who raises an issue in good faith or assists,12,26,diff,empty,,
must affirm their compliance with the Code In general,12,0,diff,,,
with an investigation Reporting obligations to the company do,12,26,diff,empty,,
consultants agents and contract or temporary workers are,11,26,diff,empty,,
not prevent employees from reporting to the government or,12,26,diff,empty,,
expected to comply with the underlying principles of the Code,12,26,diff,empty,,
regulators conduct that they believe violates the law It is our,0,12,diff,,,
An additional Code of Ethics for Financial Professionals applies,0,6,diff,,,
Firms policy to promptly review all potential violations and,0,12,diff,,,
to the CEO Chief Financial Officer CFO and other finance,3,25,diff,,,
take action as appropriate Confidentiality will be maintained,22,22,,,,
accounting corporate treasury tax and investor relations roles,12,10,diff,,,
to the extent possible consistent with investigations,12,26,diff,empty,,
Advancing Principles and Policies for Responsible AI,12,26,diff,empty,,
The use of AI and machine learning technologies in,4,26,diff,empty,,
financial services is quickly expanding From optimiz,3,26,diff,empty,,
ing analysis trading and enhancing credit under,4,4,,,,
writing to strengthening customer service and,3,6,diff,,,
improving fraud detection the range of potential,0,26,diff,empty,,
applications is extensive and can bring benefits for,12,11,diff,,,
multiple stakeholders However these technologies,12,26,diff,empty,,
also carry unique risks such as the potential for,18,26,diff,empty,,
unintended bias or new threats to data security and,1,22,diff,,,
privacy JPMorgan Chase is committed to upholding,1,6,diff,,,
and promoting high standards of responsibility and,10,0,diff,,,
ethics in AI As part of this effort we have actively,0,6,diff,,,
participated in the Business Roundtable AI Initiative,3,26,diff,empty,,
which has published a set of key principles and pol,12,26,diff,empty,,
icy recommendations to guide responsible develop,12,26,diff,empty,,
ment and use of AI,2,26,diff,empty,,
Our Firm has zero tolerance for bribery and corruption Our global AntiCorruption Policy prohibits offering or giving,0,0,,,,
anything of value to and soliciting or accepting anything of value from anyone for a corrupt purpose such as,0,26,diff,empty,,
improper payments or benefits to government officials or private parties for a business advantage The program,0,4,diff,,,
includes a governance structure managed by anticorruption professionals with senior management oversight training,12,7,diff,,,
and awareness activities and monitoring and testing for compliance All employees are required to complete anti,12,0,diff,,,
We are also committed to participating in international efforts to combat money laundering and the funding of,12,26,diff,empty,,
terrorist activities We have implemented a riskbased global AntiMoney Laundering Compliance Program designed to,0,0,,,,
comply with antimoney laundering laws and regulations in the US and other jurisdictions where we operate We are,12,19,diff,,,
also part of the Wolfsberg Group an association of thirteen global banks which aims to develop frameworks and,12,26,diff,empty,,
guidance for the management of financial crime risks including the foundational Wolfsberg AntiMoney Laundering,18,11,diff,,,
SUPPLY CHAIN AND RESPONSIBLE SOURCING,17,26,diff,empty,,
Corporate Governance and ESG Oversight,12,7,diff,,,
Political Engagement and Public Policy,12,7,diff,,,
We believe it is important to be clear and transparent in our advertising and,0,26,diff,empty,,
Our suppliers are expected to demonstrate high standards of business conduct and,17,11,diff,,,
We have also set up a Supply Network collective comprised of suppliermanagement,17,11,diff,,,
marketing The Firm seeks to comply with relevant US federal regulation on,12,4,diff,,,
integrity Through our Supplier Code of Conduct we set out our Business Principles,17,0,diff,,,
stakeholders across the Firm including vendor management sourcing and,17,11,diff,,,
responsible and fair marketing practices Our sales employees are expected to,0,4,diff,,,
that we expect our suppliers to adhere to such as operational excellence fairness,17,0,diff,,,
procurement and finance and business management which aims to promote,3,11,diff,,,
communicate with customers in a clear truthful and complete manner and to,0,26,diff,empty,,
and environmental and social responsibility,10,10,,,,
community connectivity and collaboration as ways to improve JPMorgan Chases,12,10,diff,,,
provide them with relevant information to make an informed decision Our lines of,12,26,diff,empty,,
business are required to have an established procedure for reviewing all new and,12,26,diff,empty,,
revised marketing materials terms and conditions disclaimers and other customer,16,4,diff,,,
communications to make sure they are fair not misleading and in compliance with,0,0,,,,
Our suppliers respond to annual targeted surveys and attestations through which,17,26,diff,empty,,
we monitor how well they manage issues such as labor practices human rights,10,11,diff,,,
For more information on our efforts to improve supplier diversity see page 40,8,6,diff,,,
environmental management and occupational health and safety We believe that the,9,9,,,,
effective management of these issues including adherence to applicable laws and,12,11,diff,,,
regulations reduces potential risk to both JPMorgan Chase and our suppliers,12,12,,,,
Political Engagement and Public Policy,12,7,diff,,,
JPMorgan Chase believes that responsible corporate citizenship demands a strong,10,26,diff,empty,,
onset of the COVID19 pandemic such as expanding the Earned Income Tax and,12,26,diff,empty,,
