paragraph,predict_label,count,different,empty,diff rate,empty rate
University of Southern California UT Austin and New York University NYU etc,8,26,diff,empty,,
In the future MediaTek is going to search for more opportunities to cooperate with universities and,2,26,diff,empty,,
institutions in pursuit of exploratory development of technology,12,4,diff,,,
Participation in National Key Fields,10,26,diff,empty,,
Personnel Training of Ministry of Education,2,8,diff,,,
established at the end of 2013 integrating,12,26,diff,empty,,
the indepth research and development,2,4,diff,,,
capabilities of NTU NTHU and NYCU,1,26,diff,empty,,
AcademiaIndustry consortiums are formed in,12,26,diff,empty,,
line with the policy of the Ministry of Science,12,12,,,,
and Technology to promote the provision,12,26,diff,empty,,
of solutions by academia for problems put,0,26,diff,empty,,
forward by enterprises by relying on the,12,26,diff,empty,,
immense RD capabilities of universities,12,26,diff,empty,,
Institutions In addition to cooperation with,12,26,diff,empty,,
The policy was drafted in 2021 and was implemented in 2022 MediaTek,12,12,,,,
provided funding and mentors to support the establishment and,2,26,diff,empty,,
operations of three semiconductor colleges namely NTU Graduate School,2,26,diff,empty,,
of Advanced Technology NTHU College of Semiconductor Research and,17,4,diff,,,
NYCU Industry Academia Innovation School in line with the promotion of,4,3,diff,,,
industrial development in highpriority areas of the government,15,4,diff,,,
In 2021 these three centers executed 25 programs applied for one patent,4,26,diff,empty,,
and published 40 research papers 41 graduates who worked on these,12,4,diff,,,
projects were recruited by MediaTek,12,26,diff,empty,,
ACE Technology for Future Society 20252035 has been executed in,12,26,diff,empty,,
cooperation with National Yang Ming Chiao Tung University since 2021,12,26,diff,empty,,
Program for the Development of 3DNET Technologies and Applications,1,4,diff,,,
for Smart Campus was executed in cooperation with National Yang,2,24,diff,,,
Ming Chiao Tung University from 20172019,12,26,diff,empty,,
Key Technologies for Next Generation Mobile Devices Heterogeneous,24,24,,,,
Computing and Wireless Communications was executed in cooperation,1,26,diff,empty,,
experience The suggestions and discussions in the context of the followup guidance activity were,12,26,diff,empty,,
universities in the execution of industry,12,26,diff,empty,,
In 2021 MediaTek was a member of the following academic research,12,4,diff,,,
extremely helpful for my research project on the diagnosis of anemia through conjunctival imaging I,9,4,diff,,,
institutions SRC MIT CSAIL Lab MIT CICS Khronos Group Taiwan,12,26,diff,empty,,
am deeply thankful for the opportunity to participate in this camp which is a turning point in my life,2,26,diff,empty,,
that has made my high school life more memorable,8,26,diff,empty,,
applies for membership in various academic,8,26,diff,empty,,
Semiconductor Industry Association Taiwan IC Industry and Academia,12,26,diff,empty,,
research institutions to engage in discussions,12,4,diff,,,
Research Alliance and National Taiwan University SoC Center,12,4,diff,,,
and participate in projects and thereby brings,12,26,diff,empty,,
the company in sync with international trends,3,4,diff,,,
63 Social Welfare and Engagement,10,10,,,,
MediaTek demonstrates social solidarity through proactive social engagement and social welfare,10,10,,,,
actions Topics of concern in 2021,12,26,diff,empty,,
Greater Chao Nan Cultivation program granting Christmas wishes Hsinchu Childrens Exploration Hall Chung Laung Reading Program,2,26,diff,empty,,
MediaTek encourages its employees to engage in social interactions The Volunteer Club was officially,10,10,,,,
established in 2012 to expand the social influence of MediaTek through organized and systematic,12,10,diff,,,
management modes These efforts have been facilitated by the official adoption of the volunteer leave,10,11,diff,,,
policy in 2015 which entitles every employee eight hours of volunteer leave per year MediaTekers are,11,8,diff,,,
actively encouraged to participate in social welfare activities to fulfill their civic responsibility,10,10,,,,
Softhearted technology experts create an,4,26,diff,empty,,
In 2018 MediaTek volunteers launched the Reading,12,26,diff,empty,,
Writing Program on their own initiative in their spare,2,26,diff,empty,,
time Based on the logic of mathematical training and,4,8,diff,,,
the love of writing volunteers developed gamified,2,26,diff,empty,,
writing methods to guide children to observe think,2,26,diff,empty,,
In 2021 the 4th year of the program the volunteer force was expanded to 46 members 52 students of the,2,26,diff,empty,,
NYCU service learning program have also been enlisted to provide educational services at 14 elementary,2,6,diff,,,
schools in Hsinchu Miaoli and remote areas A total of 1340 service hours were provided for 419 students,2,6,diff,,,
Volunteer and service personnel numbers hit record highs,8,6,diff,,,
Baoshan Elementary School Main Campus and Shanhu Branch,2,26,diff,empty,,
Students receive guidance in observations and conceptualization with the goal of enabling them to create,2,26,diff,empty,,
their own complete essays The third annual collection of student works titled Unlimited Exploration,23,26,diff,empty,,
has already been published The book features essays composed by 120 5th and 6th graders in 8 schools,2,26,diff,empty,,
that have received such guidance services In addition a book launch presentation was held to boost the,12,26,diff,empty,,
confidence of students and give them a sense of achievements,8,26,diff,empty,,
In response to the demand for more submissions and corrections of articles the volunteer club has also,12,4,diff,,,
established an online public welfare writing platform Students uploaded their articles and the system,12,26,diff,empty,,
automatically matched a dedicated writing coach to provide feedback This approach resulted in greatly,8,26,diff,empty,,
enhanced teaching and learning outcomes The gamified approach has brought about the submission of nearly,2,26,diff,empty,,
900 articles A student surnamed Huang from Beipu Elementary School even wrote a 12000character novel,8,26,diff,empty,,
Volunteers assisted in the publication of the novel in ebook format and the organization of a book launch,2,26,diff,empty,,
HongKai Huang from Beipu Elementary School,2,26,diff,empty,,
I have almost completed my third work I am,2,26,diff,empty,,
thankful to the teachers for their appreciation,12,26,diff,empty,,
Writing piques my interest and I will keep,4,26,diff,empty,,
This is the longest article I have ever written,8,26,diff,empty,,
and I would like to take this opportunity to,12,26,diff,empty,,
thank the teachers for their encouragement,2,26,diff,empty,,
MediaTek strives to achieve social inclusion through a longterm commitment to social welfare activities,10,10,,,,
The following programs have been adopted,12,26,diff,empty,,
Greater Chao Nan Cultivation program,23,26,diff,empty,,
1107 individuals benefited from this program in 2021,2,26,diff,empty,,
Support for the transformation of Hsinchu Childrens Exploration Hall,2,26,diff,empty,,
MediaTek cooperate with charity organizations in the vicinity of,2,26,diff,empty,,
company operating sites in the joint fulfillment of Christmas wishes,15,26,diff,empty,,
The Christmas wishes of 1200 individuals of all ages in 15 institutions,2,26,diff,empty,,
came true through these concerted efforts in 2021,12,26,diff,empty,,
Chung Laung Reading Activity Series,2,26,diff,empty,,
A total of 244 sets of books 2928 books were donated to 129,2,26,diff,empty,,
schools and volunteer guided reading activities and essay contests,2,26,diff,empty,,
were held to commemorate former school president Liu Chung,8,26,diff,empty,,
Laungs example through reading essays activities,12,26,diff,empty,,
1107 individuals benefited from the Greater Chao Nan Cultivation program in 2021 which marks the 2nd year 2nd phase of the 4year program,2,26,diff,empty,,
Mr Mingkai Tsai Chairman of MediaTek deeply cares about the education and environment for,2,26,diff,empty,,
children in his home county Pingtung Mediatek Foundation joins hands with the Lovely Taiwan,2,26,diff,empty,,
Foundation in the implementation of the Greater Chao Nan Cultivation program which aims to inject,12,26,diff,empty,,
humanistic and scientific education resources and preserve local culture through an educational,10,8,diff,,,
